,Name,Division,OverallScore,Rank,Wk1_Score,Wk1_Rank,Wk2_Score,Wk2_Rank,Wk3_Score,Wk3_Rank,Wk4_Score,Wk4_Rank,Wk5_Score,Wk5_Rank
31170,Alison Griffin,I-Women,8152,1153,110,963,61,4006,313,1580,243,783,104,820
6630,Jenny Wang,I-Women,8160,1154,95,4890,82,743,347,745,242,962,104,820
5452,Jennifer Shaner,I-Women,8164,1155,109,1129,74,1435,296,2240,240,1414,89,1946
45190,Angela Price,I-Women,8167,1156,95,4890,90,159,326,1134,240,1414,108,570
60225,Tracie McDonald,I-Women,8167,1156,110,963,60,4558,324,1175,244,651,104,820
26628,Megan MacIsaac,I-Women,8170,1158,101,2921,70,1993,317,1414,242,962,103,880
28555,Zia Rohrbaugh,I-Women,8187,1159,102,2584,70,1993,328,1088,240,1414,100,1108
4744,Shandrica Parker,I-Women,8191,1160,100,3270,79,970,323,1232,242,962,90,1757
19545,Chelsea Funk,I-Women,8194,1161,106,1604,67,2460,311,1656,243,783,91,1691
8874,Jeannice Mitchell,I-Women,8195,1162,106,1604,72,1690,324,1175,240,1414,86,2312
50267,Natalie Bower,I-Women,8199,1163,110,963,67,2460,279,3017,244,651,100,1108
11068,Rika Diedericks,I-Women,8205,1164,102,2584,85,570,324,1175,240,1414,85,2462
21158,Leticia Ficek,I-Women,8206,1165,106,1604,67,2460,331,1037,240,1414,91,1691
81278,Audra Malone,I-Women,8211,1166,108,1271,72,1690,302,2079,240,1414,90,1757
2729,Jenae Dimitruk,I-Women,8217,1167,108,1271,68,2289,303,1970,240,1414,98,1273
32273,Jennifer Schaeffer,I-Women,8221,1168,104,2074,80,907,298,2182,240,1414,92,1644
23914,Melanie Mikels,I-Women,8221,1168,103,2314,76,1224,294,2316,240,1414,102,953
21107,Louisa Berky,I-Women,8225,1170,96,4546,78,1040,336,957,240,1414,115,268
30445,Jeanette Harder-Falck,I-Women,8230,1171,123,105,61,4006,337,948,240,1414,90,1757
20473,Teresa Diaz,I-Women,8231,1172,108,1271,64,3065,306,1863,241,1152,103,880
24298,Nuša Černuta,I-Women,8231,1172,106,1604,69,2133,326,1134,240,1414,89,1946
38909,Mirakim Couvrette,I-Women,8239,1174,95,4890,85,570,344,793,244,651,97,1335
34045,Alexandra Brown,I-Women,8245,1175,105,1819,74,1435,289,2469,240,1414,100,1108
16419,Emma Victoria Berntsen,I-Women,8247,1176,98,3908,74,1435,319,1359,241,1152,112,393
53874,Tara Alder,I-Women,8250,1177,110,963,62,3630,323,1232,241,1152,98,1273
5934,Stephanie Hasapis Williamson,I-Women,8252,1178,100,3270,81,823,334,988,240,1414,90,1757
34725,Rachel Kern,I-Women,8261,1179,115,467,77,1118,358,538,240,1414,72,4724
33152,Kim Porath,I-Women,8267,1180,102,2584,78,1040,315,1472,240,1414,90,1757
48072,Brittney Kortz,I-Women,8288,1181,109,1129,60,4558,329,1069,242,962,108,570
12062,Margaux Chan,I-Women,8298,1182,107,1420,74,1435,293,2338,240,1414,91,1691
56611,Christy Pierce,I-Women,8299,1183,101,2921,81,823,292,2379,240,1414,105,762
57446,Christine Navarro,I-Women,8300,1184,97,4201,78,1040,322,1252,240,1414,112,393
26747,Laura Vee,I-Women,8301,1185,109,1129,62,3630,326,1134,244,651,90,1757
15806,Chrissy Rybicki,I-Women,8301,1185,106,1604,69,2133,309,1742,240,1414,96,1408
30172,Michelle Wantuch,I-Women,8304,1187,102,2584,83,680,299,2151,240,1414,95,1475
7675,Anne-Marie Sharkey,I-Women,8310,1188,103,2314,68,2289,315,1472,242,962,98,1273
33983,lindsay marshall,I-Women,8317,1189,101,2921,88,426,318,1390,240,1414,87,2166
4255,Émilie Surprenant,I-Women,8319,1190,107,1420,68,2289,288,2505,241,1152,102,953
4717,Emma Collins,I-Women,8320,1191,126,64,60,4558,303,1970,248,320,96,1408
13478,Tara Harris,I-Women,8328,1192,107,1420,77,1118,285,2685,240,1414,91,1691
20442,Lily Cosgrove,I-Women,8338,1193,99,3645,82,743,318,1390,241,1152,96,1408
8584,Sara Gurka,I-Women,8346,1194,105,1819,61,4006,344,793,248,320,96,1408
31469,SUZANNE BUSENBARK,I-Women,8349,1195,113,608,64,3065,308,1787,240,1414,95,1475
38337,Karli Kirk,I-Women,8350,1196,104,2074,70,1993,311,1656,241,1152,95,1475
6803,Abbey Sloulin,I-Women,8351,1197,102,2584,81,823,305,1886,240,1414,92,1644
14316,Annie-Pier Côté,I-Women,8356,1198,113,608,62,3630,304,1922,241,1152,101,1044
63997,Panita Thanathanr,I-Women,8367,1199,99,3645,74,1435,321,1281,242,962,101,1044
5639,Amber Aicard,I-Women,8368,1200,103,2314,71,1846,313,1580,240,1414,99,1214
16488,Grace Chung,I-Women,8370,1201,111,833,74,1435,263,4178,244,651,98,1273
3025,Charlotte Reiher,I-Women,8372,1202,106,1604,68,2289,315,1472,240,1414,93,1593
51973,Jessica Campitelli,I-Women,8373,1203,121,165,60,4558,304,1922,248,320,96,1408
22129,Megan Marsh,I-Women,8376,1204,101,2921,90,159,380,324,240,1414,79,3558
3156,Danielle Roussel,I-Women,8381,1205,105,1819,67,2460,313,1580,240,1414,100,1108
36881,annaminh braun,I-Women,8382,1206,116,387,60,4558,309,1742,244,651,101,1044
27965,Priscilla Stewart,I-Women,8384,1207,96,4546,86,511,320,1321,242,962,101,1044
33975,Kristi Jorgenson,I-Women,8392,1208,123,105,60,4558,304,1922,240,1414,112,393
10909,Lauren Drysdale,I-Women,8400,1209,102,2584,69,2133,302,2079,244,651,102,953
14345,Natashia Kletter,I-Women,8400,1209,111,833,62,3630,334,988,243,783,87,2166
53452,Laura Battista,I-Women,8412,1211,104,2074,71,1846,320,1321,240,1414,90,1757
2695,Brenda Glidden,I-Women,8419,1212,95,4890,90,159,322,1252,243,783,97,1335
6427,Nicole Fleckenstein,I-Women,8420,1213,97,4201,87,465,323,1232,240,1414,100,1108
11772,Georgia Nixon,I-Women,8420,1213,105,1819,74,1435,303,1970,241,1152,88,2044
14470,KRISTEN GARCIA,I-Women,8431,1215,96,4546,90,159,319,1359,240,1414,102,953
12701,Mandi Janowitz,I-Women,8432,1216,101,2921,65,2822,375,367,243,783,94,1539
6525,Katie Blieden,I-Women,8435,1217,105,1819,64,3065,315,1472,240,1414,107,665
11932,Gina Pelehac,I-Women,8444,1218,106,1604,66,2633,294,2316,243,783,100,1108
5656,Annie Malone,I-Women,8445,1219,101,2921,81,823,335,975,240,1414,86,2312
57748,Lisa Gamalski,I-Women,8447,1220,97,4201,83,680,343,817,240,1414,97,1335
32274,Kathleen Laperle,I-Women,8452,1221,100,3270,68,2289,351,659,240,1414,104,820
44177,Brittany Jansen,I-Women,8463,1222,104,2074,64,3065,327,1108,246,459,90,1757
23663,Mei Ling Clark,I-Women,8466,1223,110,963,60,4558,317,1414,244,651,103,880
7346,Kellie Shaughnessy,I-Women,8495,1224,105,1819,63,3316,321,1281,240,1414,107,665
10559,Stephanie Sharp,I-Women,8497,1225,126,64,60,4558,310,1699,240,1414,105,762
44318,Sylvia Galindo,I-Women,8502,1226,106,1604,68,2289,311,1656,240,1414,94,1539
4220,Tanya Pinto,I-Women,8507,1227,116,387,63,3316,353,609,240,1414,83,2781
15824,Alexina Au,I-Women,8508,1228,113,608,60,4558,335,975,240,1414,102,953
3955,Heather Crippen,I-Women,8510,1229,109,1129,66,2633,349,704,240,1414,84,2630
18431,Alison Patenaude,I-Women,8513,1230,116,387,71,1846,280,2962,241,1152,87,2166
44961,NIcole Barnes,I-Women,8537,1231,108,1271,60,4558,348,724,240,1414,108,570
26058,Karen Malogorski,I-Women,8537,1231,112,702,62,3630,322,1252,240,1414,94,1539
25024,Melissa Mitchell,I-Women,8541,1233,109,1129,69,2133,299,2151,242,962,87,2166
32975,Inga Ingadottiir,I-Women,8543,1234,106,1604,71,1846,304,1922,240,1414,90,1757
57025,Lindsey Sadosky,I-Women,8544,1235,109,1129,68,2289,297,2217,241,1152,90,1757
21178,Faye Morgan,I-Women,8548,1236,121,165,60,4558,310,1699,244,651,95,1475
62825,lillian MacKenzie,I-Women,8554,1237,105,1819,65,2822,316,1439,243,783,91,1691
4819,Laura Warren,I-Women,8562,1238,103,2314,68,2289,315,1472,241,1152,97,1335
18768,Alexandra Shields,I-Women,8563,1239,112,702,64,3065,293,2338,240,1414,101,1044
12134,Nicole Moundros,I-Women,8565,1240,101,2921,67,2460,318,1390,246,459,97,1335
8999,Þórey Hannesdóttir,I-Women,8582,1241,110,963,60,4558,346,767,240,1414,103,880
17817,Caralyn Krenkel,I-Women,8583,1242,108,1271,63,3316,358,538,240,1414,88,2044
12057,Kare Williams,I-Women,8583,1242,102,2584,69,2133,308,1787,240,1414,107,665
12401,Brianna Moreno,I-Women,8589,1244,104,2074,78,1040,279,3017,240,1414,101,1044
3793,Meredythe Esguerra,I-Women,8589,1244,102,2584,71,1846,315,1472,240,1414,98,1273
52894,Michelle Witzel,I-Women,8595,1246,99,3645,78,1040,303,1970,240,1414,109,526
11719,Julie Arthur,I-Women,8596,1247,113,608,60,4558,339,890,243,783,90,1757
15178,Lauren Hmiel,I-Women,8613,1248,101,2921,79,970,314,1551,240,1414,90,1757
16891,Sarah Compton,I-Women,8614,1249,101,2921,73,1558,298,2182,245,545,96,1408
20332,Kerry Peters,I-Women,8616,1250,102,2584,66,2633,344,793,242,962,92,1644
50412,Kasey Beckman,I-Women,8619,1251,130,35,60,4558,321,1281,241,1152,93,1593
9078,Mandee Stearns,I-Women,8622,1252,101,2921,70,1993,321,1281,243,783,92,1644
3533,kat leone,I-Women,8623,1253,101,2921,72,1690,342,841,240,1414,90,1757
32924,Leigh Avant,I-Women,8632,1254,128,43,60,4558,356,573,240,1414,88,2044
17422,Janelle Kachtik,I-Women,8640,1255,96,4546,80,907,339,890,242,962,97,1335
32147,Rebecca Bath,I-Women,8649,1256,101,2921,77,1118,316,1439,240,1414,90,1757
3920,Kristin Hobbs,I-Women,8651,1257,100,3270,81,823,314,1551,240,1414,93,1593
45970,Dana Carman,I-Women,8653,1258,103,2314,70,1993,324,1175,240,1414,90,1757
52242,Sherry Perez,I-Women,8656,1259,110,963,60,4558,333,1009,244,651,95,1475
22023,Lisa D'Alessio,I-Women,8656,1259,106,1604,67,2460,306,1863,243,783,89,1946
57560,Lauren Edmonson,I-Women,8676,1261,100,3270,89,394,343,817,240,1414,83,2781
35817,Michelle Steele,I-Women,8678,1262,105,1819,68,2289,322,1252,241,1152,87,2166
27868,Lone Skyum,I-Women,8690,1263,98,3908,76,1224,311,1656,240,1414,110,488
28638,Jennifer Correia,I-Women,8694,1264,104,2074,69,2133,325,1161,245,545,83,2781
67532,Niki Weden,I-Women,8701,1265,110,963,60,4558,307,1827,243,783,108,570
20383,Eyja Hafthorsdottir,I-Women,8703,1266,123,105,61,4006,326,1134,240,1414,88,2044
13330,Vanessa Goebel,I-Women,8705,1267,107,1420,75,1322,288,2505,240,1414,88,2044
18825,Teresa Briest,I-Women,8713,1268,112,702,71,1846,303,1970,240,1414,83,2781
23366,Sunny Norwood Buck,I-Women,8722,1269,104,2074,90,159,271,3646,241,1152,91,1691
51096,Natalie Thus,I-Women,8722,1269,119,242,72,1690,277,3176,241,1152,85,2462
36413,Val Ngai,I-Women,8729,1271,109,1129,60,4558,357,555,241,1152,97,1335
34715,hayley montroy,I-Women,8742,1272,114,540,66,2633,354,597,240,1414,79,3558
1903,Quin Siah,I-Women,8751,1273,102,2584,75,1322,321,1281,243,783,83,2781
79749,Latrisha Callahan,I-Women,8752,1274,98,3908,90,159,306,1863,240,1414,96,1408
29080,Sarah Elder,I-Women,8769,1275,97,4201,84,619,320,1321,240,1414,99,1214
12153,Leslie Graves,I-Women,8771,1276,111,833,85,570,320,1321,228,5654,112,393
51184,shelly fleming,I-Women,8773,1277,108,1271,62,3630,317,1414,240,1414,101,1044
19991,Kelley Bryson,I-Women,8785,1278,105,1819,60,4558,329,1069,246,459,103,880
30628,Tricia Milstead,I-Women,8793,1279,111,833,60,4558,327,1108,240,1414,103,880
9232,Nadia Moussa,I-Women,8794,1280,110,963,68,2289,298,2182,240,1414,89,1946
7741,Claude Leblanc-Bazinet,I-Women,8802,1281,98,3908,71,1846,326,1134,241,1152,105,762
32383,Anna Fisher,I-Women,8803,1282,96,4546,72,1690,329,1069,245,545,102,953
15113,Ashley Puschman,I-Women,8817,1283,103,2314,72,1690,285,2685,240,1414,106,714
29523,Liz Dell,I-Women,8824,1284,99,3645,89,394,320,1321,241,1152,86,2312
7043,Shannon Zimmerman,I-Women,8824,1284,102,2584,61,4006,340,869,245,545,104,820
19476,Amy Ottavinia,I-Women,8828,1286,100,3270,66,2633,322,1252,246,459,99,1214
45624,Liz McBride,I-Women,8832,1287,103,2314,69,2133,299,2151,240,1414,104,820
4755,Amy Maddux,I-Women,8833,1288,111,833,65,2822,326,1134,240,1414,84,2630
1802,Melissa Kiel,I-Women,8846,1289,94,5284,82,743,320,1321,245,545,102,953
2049,Katie Ziegler,I-Women,8862,1290,95,4890,81,823,310,1699,242,962,110,488
43294,Philippa Johnston,I-Women,8862,1290,107,1420,68,2289,355,584,240,1414,81,3155
8290,Keri Welcome,I-Women,8864,1292,104,2074,69,2133,336,957,245,545,81,3155
57145,Rosalyn Adkison,I-Women,8867,1293,93,5693,86,511,355,584,240,1414,107,665
14912,Cate Kelly,I-Women,8873,1294,102,2584,80,907,311,1656,240,1414,86,2312
24061,Tara Zoanni,I-Women,8881,1295,110,963,60,4558,358,538,240,1414,96,1408
3165,Lindsey Soulis,I-Women,8886,1296,97,4201,84,619,320,1321,241,1152,93,1593
36650,alexis pennington,I-Women,8903,1297,102,2584,65,2822,336,957,243,783,90,1757
20910,Molly Favero,I-Women,8904,1298,105,1819,61,4006,322,1252,243,783,101,1044
15153,Khaki Person,I-Women,8917,1299,98,3908,87,465,316,1439,240,1414,91,1691
15665,Megan Pendergraft,I-Women,8918,1300,99,3645,84,619,338,928,240,1414,86,2312
45912,Jamie Rempel,I-Women,8922,1301,97,4201,86,511,317,1414,241,1152,92,1644
55587,Bevin Head,I-Women,8925,1302,98,3908,82,743,320,1321,240,1414,94,1539
37025,Natalie Allan,I-Women,8932,1303,115,467,60,4558,312,1613,240,1414,103,880
45479,Megan MacLellan,I-Women,8936,1304,107,1420,78,1040,301,2103,240,1414,82,2959
16613,Carolyn Balsbaugh,I-Women,8940,1305,96,4546,76,1224,347,745,241,1152,98,1273
26194,Amy Cash,I-Women,8947,1306,95,4890,83,680,341,855,240,1414,100,1108
17352,Amy Horr,I-Women,8953,1307,100,3270,87,465,289,2469,240,1414,97,1335
19538,Jamey Marrese,I-Women,8955,1308,111,833,64,3065,305,1886,240,1414,90,1757
39769,alexis yoculan,I-Women,8961,1309,106,1604,62,3630,375,367,240,1414,89,1946
25438,Alice Keller,I-Women,8964,1310,114,540,62,3630,308,1787,240,1414,93,1593
19779,liz santos,I-Women,8981,1311,107,1420,60,4558,363,481,240,1414,100,1108
7972,Tiffany Nelson,I-Women,8982,1312,106,1604,65,2822,307,1827,243,783,89,1946
17490,Michelle Kasker,I-Women,8987,1313,92,6096,90,159,343,817,242,962,102,953
21476,Tina Nguyen,I-Women,8990,1314,106,1604,78,1040,299,2151,240,1414,83,2781
47173,claire crowley,I-Women,8993,1315,116,387,60,4558,284,2739,243,783,109,526
68162,Diane Auger,I-Women,9004,1316,100,3270,70,1993,312,1613,240,1414,106,714
15513,Emily DeRohan,I-Women,9013,1317,96,4546,79,970,320,1321,240,1414,105,762
22802,Maggie Selzer,I-Women,9021,1318,104,2074,68,2289,287,2581,248,320,90,1757
34843,Lo Engquist,I-Women,9029,1319,101,2921,81,823,307,1827,240,1414,88,2044
24506,Ebony Thomas,I-Women,9035,1320,93,5693,90,159,481,12,240,1414,90,1757
11850,Casey Manning,I-Women,9036,1321,104,2074,84,619,303,1970,240,1414,82,2959
3668,Pam Prohaska-Torrence,I-Women,9038,1322,102,2584,62,3630,328,1088,243,783,102,953
13265,Melissa Hemphill,I-Women,9051,1323,105,1819,61,4006,349,704,240,1414,100,1108
30580,Lindsey Burris,I-Women,9056,1324,120,198,60,4558,314,1551,240,1414,97,1335
7800,Taryn Romanowich,I-Women,9059,1325,93,5693,85,570,331,1037,244,651,100,1108
3851,Beth Hein-Seder,I-Women,9061,1326,116,387,60,4558,314,1551,249,253,86,2312
9720,Sabrina Abislaiman,I-Women,9077,1327,104,2074,69,2133,297,2217,242,962,91,1691
31297,Caroline Price,I-Women,9078,1328,95,4890,87,465,382,310,243,783,84,2630
27298,Tara Kemp,I-Women,9078,1328,112,702,72,1690,304,1922,240,1414,80,3350
15171,Christina Ortega,I-Women,9102,1330,95,4890,78,1040,323,1232,240,1414,109,526
15688,Amanda Low,I-Women,9107,1331,102,2584,66,2633,325,1161,243,783,89,1946
15512,Kelly Pratt,I-Women,9107,1331,106,1604,69,2133,324,1175,240,1414,83,2781
25502,Jamie Medley,I-Women,9108,1333,108,1271,62,3630,300,2128,240,1414,107,665
11795,Jennifer Bolduc,I-Women,9111,1334,113,608,60,4558,331,1037,242,962,89,1946
41079,Emily Sawyer,I-Women,9112,1335,107,1420,60,4558,316,1439,244,651,101,1044
73525,GRETCHEN BONSER,I-Women,9118,1336,108,1271,60,4558,346,767,240,1414,100,1108
50645,Jenni Irwin,I-Women,9123,1337,102,2584,71,1846,343,817,240,1414,85,2462
19603,Jodie Cohen,I-Women,9159,1338,107,1420,72,1690,289,2469,240,1414,87,2166
12256,Shanon Morris,I-Women,9168,1339,90,7018,105,5,352,632,247,405,100,1108
58838,Laura Hammdorff,I-Women,9178,1340,112,702,61,4006,339,890,240,1414,87,2166
51083,Jenn Ryan,I-Women,9181,1341,126,64,65,2822,304,1922,240,1414,82,2959
39333,Amy Strickling,I-Women,9181,1341,104,2074,60,4558,370,421,240,1414,106,714
39746,Cali Hinzman,I-Women,9224,1343,107,1420,81,823,321,1281,240,1414,75,4286
33406,Becca Lee,I-Women,9230,1344,113,608,60,4558,309,1742,243,783,94,1539
12031,Kelly Nix,I-Women,9232,1345,112,702,60,4558,296,2240,246,459,98,1273
8153,Lindsaya VanDeusen,I-Women,9232,1345,110,963,65,2822,322,1252,240,1414,83,2781
24090,Amy Grant,I-Women,9239,1347,97,4201,75,1322,304,1922,246,459,97,1335
61019,Marisa DeAugustine,I-Women,9248,1348,108,1271,63,3316,303,1970,241,1152,94,1539
4177,Laura Ashland,I-Women,9263,1349,93,5693,84,619,331,1037,241,1152,105,762
18843,Dana Donovan,I-Women,9265,1350,109,1129,60,4558,321,1281,242,962,97,1335
56952,Stacey DelPreore,I-Women,9266,1351,125,73,60,4558,305,1886,240,1414,97,1335
16600,Amanda Sutherland,I-Women,9271,1352,107,1420,60,4558,324,1175,243,783,97,1335
55361,Gioconda Pico,I-Women,9276,1353,104,2074,85,570,273,3461,240,1414,90,1757
6918,Kathryn Plummer,I-Women,9279,1354,107,1420,71,1846,295,2287,240,1414,86,2312
15360,Meredith Polirer,I-Women,9289,1355,97,4201,90,159,283,2801,240,1414,106,714
28016,Emily Baskin,I-Women,9289,1355,106,1604,61,4006,314,1551,240,1414,106,714
24085,Nyra Wadkins,I-Women,9301,1357,110,963,61,4006,288,2505,243,783,101,1044
4657,Mishelle Lee,I-Women,9305,1358,109,1129,63,3316,293,2338,240,1414,100,1108
40280,Juanita VanSlyke,I-Women,9310,1359,110,963,60,4558,312,1613,240,1414,105,762
13471,Dawn Marie Angus,I-Women,9310,1359,104,2074,76,1224,302,2079,241,1152,83,2781
44559,Suzanne Friday,I-Women,9311,1361,105,1819,66,2633,303,1970,240,1414,95,1475
47364,nicole biscuiti,I-Women,9323,1362,94,5284,77,1118,357,555,241,1152,99,1214
3803,Lauren Mashburn,I-Women,9328,1363,107,1420,69,2133,313,1580,240,1414,83,2781
9867,Erin Mouser,I-Women,9331,1364,94,5284,89,394,300,2128,240,1414,123,111
37398,Pamela Tambini,I-Women,9335,1365,92,6096,90,159,366,452,240,1414,99,1214
11631,Sylvie De Brabandere,I-Women,9337,1366,94,5284,77,1118,388,248,240,1414,98,1273
11686,Andrea Werner,I-Women,9340,1367,98,3908,72,1690,302,2079,243,783,103,880
7238,Vanessa Fung,I-Women,9346,1368,98,3908,68,2289,353,609,243,783,90,1757
42272,paige Wager,I-Women,9349,1369,93,5693,83,680,370,421,242,962,93,1593
82063,Nicole Hoschuetzky,I-Women,9362,1370,109,1129,65,2822,276,3235,240,1414,105,762
55470,christy Krail-Javier,I-Women,9372,1371,124,92,60,4558,314,1551,240,1414,90,1757
6124,Rebekah Humphrey,I-Women,9372,1371,104,2074,67,2460,294,2316,240,1414,100,1108
8292,Brittany Page,I-Women,9374,1373,112,702,60,4558,312,1613,242,962,94,1539
22934,Andrea James,I-Women,9376,1374,107,1420,61,4006,311,1656,240,1414,103,880
28419,misty overstreet,I-Women,9379,1375,105,1819,62,3630,288,2505,245,545,103,880
38815,Melissa Reed,I-Women,9388,1376,97,4201,76,1224,308,1787,242,962,99,1214
32932,M'Kelle Tomberlin,I-Women,9391,1377,105,1819,73,1558,303,1970,240,1414,84,2630
25875,Joanna Kamendulis,I-Women,9395,1378,106,1604,61,4006,314,1551,240,1414,104,820
40748,Zionna Munoz,I-Women,9400,1379,106,1604,65,2822,295,2287,240,1414,98,1273
23793,kelli Barnes,I-Women,9405,1380,111,833,61,4006,312,1613,240,1414,94,1539
25212,Courtney Drake,I-Women,9406,1381,99,3645,70,1993,321,1281,241,1152,97,1335
31641,Caitlin Vodopia,I-Women,9408,1382,101,2921,74,1435,315,1472,240,1414,87,2166
2879,Chelsea Whitten,I-Women,9412,1383,98,3908,81,823,288,2505,240,1414,105,762
10097,Dally Vincelette,I-Women,9414,1384,101,2921,65,2822,310,1699,241,1152,104,820
21815,Sherry Stevenson,I-Women,9417,1385,97,4201,75,1322,324,1175,242,962,90,1757
55828,Nancy Rankel-Allen,I-Women,9420,1386,106,1604,60,4558,322,1252,242,962,101,1044
51920,Leah Fae Cochran,I-Women,9421,1387,108,1271,63,3316,307,1827,245,545,85,2462
4540,Katie Levy,I-Women,9424,1388,101,2921,86,511,315,1472,242,962,79,3558
15056,Adrianna Spiteri,I-Women,9424,1388,107,1420,60,4558,313,1580,241,1152,106,714
65966,Emily Rose,I-Women,9434,1390,116,387,60,4558,313,1580,241,1152,90,1757
34130,Chloe Rice,I-Women,9440,1391,101,2921,65,2822,324,1175,240,1414,100,1108
51985,Leslie Johnson,I-Women,9447,1392,113,608,62,3630,287,2581,240,1414,99,1214
28042,christina morris,I-Women,9448,1393,110,963,60,4558,340,869,240,1414,92,1644
5832,Julie Nadeau,I-Women,9452,1394,123,105,69,2133,363,481,210,6431,114,302
19367,Alison Minton,I-Women,9452,1394,106,1604,67,2460,297,2217,240,1414,90,1757
3672,Natalie Clerie,I-Women,9457,1396,97,4201,76,1224,315,1472,241,1152,96,1408
14617,Stephanie Hall,I-Women,9460,1397,110,963,60,4558,322,1252,240,1414,98,1273
44711,Rebecca Callaway,I-Women,9463,1398,94,5284,82,743,329,1069,240,1414,102,953
38142,Angie Turini,I-Women,9468,1399,104,2074,61,4006,368,435,240,1414,94,1539
36701,Bobbie Lee Reese,I-Women,9472,1400,98,3908,86,511,333,1009,240,1414,84,2630
42415,FARRAH GRIFFIN,I-Women,9476,1401,95,4890,72,1690,343,817,240,1414,107,665
60498,Heidi Watterson,I-Women,9481,1402,112,702,60,4558,315,1472,240,1414,97,1335
45183,Marisa Garcia-Quintana,I-Women,9483,1403,99,3645,71,1846,324,1175,244,651,87,2166
20253,Amy Revello,I-Women,9491,1404,113,608,61,4006,284,2739,245,545,93,1593
7340,Stephanie Teague,I-Women,9501,1405,102,2584,60,4558,367,445,241,1152,105,762
3680,Rebecca Pivnick,I-Women,9505,1406,99,3645,73,1558,309,1742,241,1152,96,1408
9180,Juliet Starrett,I-Women,9505,1406,106,1604,63,3316,317,1414,240,1414,90,1757
7931,Victoria Hall,I-Women,9506,1408,103,2314,71,1846,304,1922,242,962,85,2462
51227,Helen Papas,I-Women,9513,1409,113,608,60,4558,286,2625,241,1152,108,570
25878,Natasha Haines,I-Women,9514,1410,102,2584,66,2633,313,1580,247,405,86,2312
9234,Minelle Bachau Jensen,I-Women,9517,1411,109,1129,60,4558,364,470,240,1414,89,1946
57886,Laura Perez-Cernuda,I-Women,9519,1412,119,242,60,4558,303,1970,240,1414,97,1335
14481,Ashley Hartle,I-Women,9532,1413,110,963,62,3630,319,1359,240,1414,87,2166
5159,Amy Newton,I-Women,9535,1414,97,4201,77,1118,304,1922,240,1414,103,880
49384,Lori Galllon,I-Women,9536,1415,106,1604,60,4558,315,1472,240,1414,110,488
18489,Danielle Sullivan,I-Women,9538,1416,97,4201,90,159,326,1134,240,1414,84,2630
10477,Danica Boyle,I-Women,9542,1417,96,4546,70,1993,321,1281,241,1152,108,570
10422,Katie Szefcyk,I-Women,9543,1418,110,963,67,2460,337,948,240,1414,78,3758
20022,Jessie Bradley,I-Women,9555,1419,93,5693,74,1435,329,1069,247,405,102,953
26089,Sadie Wells,I-Women,9556,1420,105,1819,61,4006,310,1699,241,1152,103,880
16575,Sarah Zdanowicz,I-Women,9561,1421,101,2921,67,2460,305,1886,240,1414,103,880
55216,Jennifer Donovan,I-Women,9570,1422,116,387,63,3316,268,3835,241,1152,103,880
33941,Brenda Chavez,I-Women,9576,1423,110,963,60,4558,354,597,240,1414,88,2044
5700,Rhea Borkowicz-Stewart,I-Women,9585,1424,103,2314,90,159,284,2739,240,1414,82,2959
7668,Katie Jacobs,I-Women,9589,1425,101,2921,89,394,302,2079,240,1414,83,2781
47573,Jen Grabham,I-Women,9590,1426,99,3645,69,2133,309,1742,242,962,100,1108
10135,Caitlin Garrett,I-Women,9592,1427,119,242,60,4558,303,1970,240,1414,96,1408
32488,Gabriela Pereira,I-Women,9597,1428,101,2921,64,3065,360,506,240,1414,91,1691
15701,Brittany Schofer,I-Women,9618,1429,98,3908,77,1118,323,1232,240,1414,89,1946
28735,Amy Alessi,I-Women,9620,1430,108,1271,60,4558,369,431,240,1414,89,1946
16716,Melissa Lopes,I-Women,9620,1430,101,2921,66,2633,316,1439,241,1152,95,1475
24499,Angela Renfro,I-Women,9627,1432,123,105,61,4006,315,1472,240,1414,84,2630
34342,Emily King,I-Women,9628,1433,109,1129,61,4006,346,767,240,1414,86,2312
54697,kara paslay,I-Women,9633,1434,116,387,61,4006,307,1827,243,783,84,2630
9567,Anna Steffensen,I-Women,9646,1435,109,1129,60,4558,302,2079,247,405,95,1475
23116,rachel jacobson,I-Women,9647,1436,109,1129,67,2460,298,2182,240,1414,85,2462
3939,Allison Betof,I-Women,9649,1437,104,2074,63,3316,328,1088,240,1414,90,1757
21759,Chelsea Rankin,I-Women,9653,1438,110,963,65,2822,278,3139,243,783,89,1946
26150,Jill Spencer,I-Women,9654,1439,104,2074,63,3316,303,1970,240,1414,103,880
44984,Brittany Johnson,I-Women,9663,1440,99,3645,63,3316,341,855,240,1414,111,433
